16666us
9476800ns,7189200ns,16666us
7460600ns,9205400ns,16666us
7721000ns,8945000ns,16666us
8002500ns,8663500ns,16666us
9284800ns,7381200ns,16666us
8205600ns,8460400ns,16666us
8995800ns,7670200ns,16666us
16844600ns,-178600ns,16666us
7717400ns,8948600ns,16666us
9597900ns,7068100ns,16666us
9537100ns,7128900ns,16666us
13253600ns,3412400ns,16666us
9404300ns,7261700ns,16666us
8498300ns,8167700ns,16666us
9929800ns,6736200ns,16666us
11663300ns,5002700ns,16666us
8625900ns,8040100ns,16666us
10303800ns,6362200ns,16666us
11535100ns,5130900ns,16666us
11108900ns,5557100ns,16666us
9716800ns,6949200ns,16666us
17852800ns,-1186800ns,16666us
7534400ns,9131600ns,16666us
8616600ns,8049400ns,16666us
8585500ns,8080500ns,16666us
9524400ns,7141600ns,16666us
8718900ns,7947100ns,16666us
8460000ns,8206000ns,16666us
8920300ns,7745700ns,16666us
8629200ns,8036800ns,16666us
8175000ns,8491000ns,16666us
8989500ns,7676500ns,16666us
8518300ns,8147700ns,16666us
8880000ns,7786000ns,16666us
8339000ns,8327000ns,16666us
14336000ns,2330000ns,16666us
9625100ns,7040900ns,16666us
8725200ns,7940800ns,16666us
9272400ns,7393600ns,16666us
8889100ns,7776900ns,16666us
8224100ns,8441900ns,16666us
9848000ns,6818000ns,16666us
8895900ns,7770100ns,16666us
8444400ns,8221600ns,16666us
8114900ns,8551100ns,16666us
8615700ns,8050300ns,16666us
8632600ns,8033400ns,16666us
8364400ns,8301600ns,16666us
7984700ns,8681300ns,16666us
14331400ns,2334600ns,16666us
8231200ns,8434800ns,16666us
8562300ns,8103700ns,16666us
8473500ns,8192500ns,16666us
8821800ns,7844200ns,16666us
7961700ns,8704300ns,16666us
9176300ns,7489700ns,16666us
9026100ns,7639900ns,16666us
9883500ns,6782500ns,16666us
8250100ns,8415900ns,16666us
8616600ns,8049400ns,16666us
9013500ns,7652500ns,16666us
9746700ns,6919300ns,16666us
8015900ns,8650100ns,16666us
8465300ns,8200700ns,16666us
7908500ns,8757500ns,16666us
9832000ns,6834000ns,16666us
12395600ns,4270400ns,16666us
8674700ns,7991300ns,16666us
7913100ns,8752900ns,16666us
12503300ns,4162700ns,16666us
7981900ns,8684100ns,16666us
8749400ns,7916600ns,16666us
8902400ns,7763600ns,16666us
10625500ns,6040500ns,16666us
9224600ns,7441400ns,16666us
8527000ns,8139000ns,16666us
8809500ns,7856500ns,16666us
9875400ns,6790600ns,16666us
10388900ns,6277100ns,16666us
9246100ns,7419900ns,16666us
9807700ns,6858300ns,16666us
8374500ns,8291500ns,16666us
11977400ns,4688600ns,16666us
8754600ns,7911400ns,16666us
7602900ns,9063100ns,16666us
8492700ns,8173300ns,16666us
8600800ns,8065200ns,16666us
8556600ns,8109400ns,16666us
9340600ns,7325400ns,16666us
15660700ns,1005300ns,16666us
8652400ns,8013600ns,16666us
8487200ns,8178800ns,16666us
9325400ns,7340600ns,16666us
9426500ns,7239500ns,16666us
8433100ns,8232900ns,16666us
9346900ns,7319100ns,16666us
9834000ns,6832000ns,16666us
8212100ns,8453900ns,16666us
7373200ns,9292800ns,16666us
9257000ns,7409000ns,16666us
9226300ns,7439700ns,16666us
8525400ns,8140600ns,16666us
12657500ns,4008500ns,16666us
9801300ns,6864700ns,16666us
8086600ns,8579400ns,16666us
8852100ns,7813900ns,16666us
9664300ns,7001700ns,16666us
11470400ns,5195600ns,16666us
8315100ns,8350900ns,16666us
9628800ns,7037200ns,16666us
9271700ns,7394300ns,16666us
10574400ns,6091600ns,16666us
8767400ns,7898600ns,16666us
9488000ns,7178000ns,16666us
7732400ns,8933600ns,16666us
7948200ns,8717800ns,16666us
8159200ns,8506800ns,16666us
9041300ns,7624700ns,16666us
7461500ns,9204500ns,16666us
8620700ns,8045300ns,16666us
8535400ns,8130600ns,16666us
10131000ns,6535000ns,16666us
7315100ns,9350900ns,16666us
9255300ns,7410700ns,16666us
7534300ns,9131700ns,16666us
8584200ns,8081800ns,16666us
9446600ns,7219400ns,16666us
27175900ns,-10509900ns,16666us
7617600ns,9048400ns,16666us
7670000ns,8996000ns,16666us
8200000ns,8466000ns,16666us
7929800ns,8736200ns,16666us
8941900ns,7724100ns,16666us
8480900ns,8185100ns,16666us
8020100ns,8645900ns,16666us
7385900ns,9280100ns,16666us
9356700ns,7309300ns,16666us
7864100ns,8801900ns,16666us
9522600ns,7143400ns,16666us
7405400ns,9260600ns,16666us
8171800ns,8494200ns,16666us
8451300ns,8214700ns,16666us
8343600ns,8322400ns,16666us
9802800ns,6863200ns,16666us
10177800ns,6488200ns,16666us
7752400ns,8913600ns,16666us
8132300ns,8533700ns,16666us
8624400ns,8041600ns,16666us
8578900ns,8087100ns,16666us
7448700ns,9217300ns,16666us
11230200ns,5435800ns,16666us
9230400ns,7435600ns,16666us
12722800ns,3943200ns,16666us
8672200ns,7993800ns,16666us
12588000ns,4078000ns,16666us
8874100ns,7791900ns,16666us
7736900ns,8929100ns,16666us
9879900ns,6786100ns,16666us
8826900ns,7839100ns,16666us
8715300ns,7950700ns,16666us
8762700ns,7903300ns,16666us
10655400ns,6010600ns,16666us
9289300ns,7376700ns,16666us
7823900ns,8842100ns,16666us
10809400ns,5856600ns,16666us
7991100ns,8674900ns,16666us
8823500ns,7842500ns,16666us
8739400ns,7926600ns,16666us
8681200ns,7984800ns,16666us
7902600ns,8763400ns,16666us
9476500ns,7189500ns,16666us
7844800ns,8821200ns,16666us
8794800ns,7871200ns,16666us
9408100ns,7257900ns,16666us
10302600ns,6363400ns,16666us
7364900ns,9301100ns,16666us
9251600ns,7414400ns,16666us
17312300ns,-646300ns,16666us
8816000ns,7850000ns,16666us
9747800ns,6918200ns,16666us
8419200ns,8246800ns,16666us
9627200ns,7038800ns,16666us
8824100ns,7841900ns,16666us
9468300ns,7197700ns,16666us
7549500ns,9116500ns,16666us
8608000ns,8058000ns,16666us
9170000ns,7496000ns,16666us
9439100ns,7226900ns,16666us
9797900ns,6868100ns,16666us
9265500ns,7400500ns,16666us
8103100ns,8562900ns,16666us
8933700ns,7732300ns,16666us
9715800ns,6950200ns,16666us
9804500ns,6861500ns,16666us
9131300ns,7534700ns,16666us
10545800ns,6120200ns,16666us
9673200ns,6992800ns,16666us
8650700ns,8015300ns,16666us
13831200ns,2834800ns,16666us
8077200ns,8588800ns,16666us
8527200ns,8138800ns,16666us
8022200ns,8643800ns,16666us
9954700ns,6711300ns,16666us
8015400ns,8650600ns,16666us
8813600ns,7852400ns,16666us
11382900ns,5283100ns,16666us
8981900ns,7684100ns,16666us
7854800ns,8811200ns,16666us
8756400ns,7909600ns,16666us
8812800ns,7853200ns,16666us
8540900ns,8125100ns,16666us
9556100ns,7109900ns,16666us
15932300ns,733700ns,16666us
9488600ns,7177400ns,16666us
11313200ns,5352800ns,16666us
8013900ns,8652100ns,16666us
16225600ns,440400ns,16666us
8337700ns,8328300ns,16666us
8914200ns,7751800ns,16666us
8494700ns,8171300ns,16666us
10389800ns,6276200ns,16666us
7952700ns,8713300ns,16666us
9894400ns,6771600ns,16666us
7459400ns,9206600ns,16666us
8052900ns,8613100ns,16666us
7548000ns,9118000ns,16666us
8898900ns,7767100ns,16666us
9053100ns,7612900ns,16666us
8915500ns,7750500ns,16666us
8578800ns,8087200ns,16666us
8539500ns,8126500ns,16666us
7658200ns,9007800ns,16666us
9257900ns,7408100ns,16666us
7771600ns,8894400ns,16666us
9071400ns,7594600ns,16666us
10185400ns,6480600ns,16666us
12173600ns,4492400ns,16666us
9375400ns,7290600ns,16666us
9075400ns,7590600ns,16666us
9188800ns,7477200ns,16666us
9946400ns,6719600ns,16666us
7491100ns,9174900ns,16666us
8629800ns,8036200ns,16666us
10631000ns,6035000ns,16666us
10439300ns,6226700ns,16666us
9525500ns,7140500ns,16666us
11189500ns,5476500ns,16666us
9774300ns,6891700ns,16666us
8574500ns,8091500ns,16666us
7807000ns,8859000ns,16666us
9199900ns,7466100ns,16666us
7540500ns,9125500ns,16666us
8647200ns,8018800ns,16666us
7175200ns,9490800ns,16666us
12282300ns,4383700ns,16666us
7683100ns,8982900ns,16666us
8723700ns,7942300ns,16666us
8259200ns,8406800ns,16666us
9797900ns,6868100ns,16666us
7321800ns,9344200ns,16666us
9489700ns,7176300ns,16666us
7356300ns,9309700ns,16666us
15540200ns,1125800ns,16666us
7954300ns,8711700ns,16666us
8625000ns,8041000ns,16666us
7921100ns,8744900ns,16666us
8329500ns,8336500ns,16666us
8111600ns,8554400ns,16666us
7542400ns,9123600ns,16666us
9346200ns,7319800ns,16666us
11564300ns,5101700ns,16666us
9087300ns,7578700ns,16666us
8034300ns,8631700ns,16666us
11041100ns,5624900ns,16666us
9227000ns,7439000ns,16666us
8438800ns,8227200ns,16666us
9125100ns,7540900ns,16666us
9174500ns,7491500ns,16666us
9527900ns,7138100ns,16666us
8600400ns,8065600ns,16666us
7488300ns,9177700ns,16666us
8539700ns,8126300ns,16666us
8900900ns,7765100ns,16666us
11315000ns,5351000ns,16666us
9315500ns,7350500ns,16666us
7977000ns,8689000ns,16666us
14814100ns,1851900ns,16666us
8023900ns,8642100ns,16666us
7667900ns,8998100ns,16666us
10580900ns,6085100ns,16666us
9713000ns,6953000ns,16666us
9253500ns,7412500ns,16666us
8384900ns,8281100ns,16666us
10866200ns,5799800ns,16666us
7711900ns,8954100ns,16666us
8750200ns,7915800ns,16666us
8851200ns,7814800ns,16666us
9089400ns,7576600ns,16666us
8475600ns,8190400ns,16666us
8174500ns,8491500ns,16666us
8947600ns,7718400ns,16666us
8726200ns,7939800ns,16666us
7437000ns,9229000ns,16666us
8392500ns,8273500ns,16666us
8317900ns,8348100ns,16666us
8461200ns,8204800ns,16666us
9353400ns,7312600ns,16666us
22130400ns,-5464400ns,16666us
8556000ns,8110000ns,16666us
8148500ns,8517500ns,16666us
8344100ns,8321900ns,16666us
8212600ns,8453400ns,16666us
9269300ns,7396700ns,16666us
7816400ns,8849600ns,16666us
8438500ns,8227500ns,16666us
10102900ns,6563100ns,16666us
8554100ns,8111900ns,16666us
9647600ns,7018400ns,16666us
12855300ns,3810700ns,16666us
9515800ns,7150200ns,16666us
9469700ns,7196300ns,16666us
16899400ns,-233400ns,16666us
7744800ns,8921200ns,16666us
8250900ns,8415100ns,16666us
8308100ns,8357900ns,16666us
10215900ns,6450100ns,16666us
7687200ns,8978800ns,16666us
8667700ns,7998300ns,16666us
7536400ns,9129600ns,16666us
12153500ns,4512500ns,16666us
7461700ns,9204300ns,16666us
11282700ns,5383300ns,16666us
7423500ns,9242500ns,16666us
9139100ns,7526900ns,16666us
8146700ns,8519300ns,16666us
8739700ns,7926300ns,16666us
7937600ns,8728400ns,16666us
9307900ns,7358100ns,16666us
8530600ns,8135400ns,16666us
9905600ns,6760400ns,16666us
8939500ns,7726500ns,16666us
8315400ns,8350600ns,16666us
9019600ns,7646400ns,16666us
8622300ns,8043700ns,16666us
7614300ns,9051700ns,16666us
8524100ns,8141900ns,16666us
8814900ns,7851100ns,16666us
7821800ns,8844200ns,16666us
7639300ns,9026700ns,16666us
10057900ns,6608100ns,16666us
8214300ns,8451700ns,16666us
8558800ns,8107200ns,16666us
7389100ns,9276900ns,16666us
11448200ns,5217800ns,16666us
8045800ns,8620200ns,16666us
9244100ns,7421900ns,16666us
15947900ns,718100ns,16666us
8266500ns,8399500ns,16666us
7868200ns,8797800ns,16666us
8635500ns,8030500ns,16666us
9520700ns,7145300ns,16666us
8499200ns,8166800ns,16666us
8461000ns,8205000ns,16666us
12790400ns,3875600ns,16666us
9295100ns,7370900ns,16666us
9341600ns,7324400ns,16666us
8694100ns,7971900ns,16666us
8239300ns,8426700ns,16666us
8828900ns,7837100ns,16666us
8031300ns,8634700ns,16666us
9534900ns,7131100ns,16666us
7994800ns,8671200ns,16666us
8696500ns,7969500ns,16666us
8402800ns,8263200ns,16666us
8819600ns,7846400ns,16666us
8176100ns,8489900ns,16666us
8339100ns,8326900ns,16666us
8799400ns,7866600ns,16666us
8182600ns,8483400ns,16666us
7508600ns,9157400ns,16666us
8439300ns,8226700ns,16666us
8252600ns,8413400ns,16666us
8115900ns,8550100ns,16666us
7863000ns,8803000ns,16666us
16112800ns,553200ns,16666us
6977800ns,9688200ns,16666us
8630100ns,8035900ns,16666us
9564400ns,7101600ns,16666us
12461800ns,4204200ns,16666us
9310900ns,7355100ns,16666us
8710300ns,7955700ns,16666us
17065800ns,-399800ns,16666us
7737000ns,8929000ns,16666us
8797700ns,7868300ns,16666us
8337300ns,8328700ns,16666us
9010100ns,7655900ns,16666us
9446300ns,7219700ns,16666us
8739400ns,7926600ns,16666us
8524700ns,8141300ns,16666us
9127400ns,7538600ns,16666us
8241400ns,8424600ns,16666us
8917100ns,7748900ns,16666us
8707600ns,7958400ns,16666us
8459400ns,8206600ns,16666us
9388900ns,7277100ns,16666us
8859000ns,7807000ns,16666us
8346200ns,8319800ns,16666us
8826500ns,7839500ns,16666us
7953800ns,8712200ns,16666us
9337900ns,7328100ns,16666us
7832100ns,8833900ns,16666us
8799600ns,7866400ns,16666us
9518500ns,7147500ns,16666us
8491800ns,8174200ns,16666us
7366600ns,9299400ns,16666us
10052800ns,6613200ns,16666us
10567100ns,6098900ns,16666us
9023400ns,7642600ns,16666us
8200800ns,8465200ns,16666us
8514900ns,8151100ns,16666us
7967600ns,8698400ns,16666us
8697800ns,7968200ns,16666us
8210800ns,8455200ns,16666us
10171000ns,6495000ns,16666us
7662200ns,9003800ns,16666us
8118400ns,8547600ns,16666us
11597500ns,5068500ns,16666us
8766200ns,7899800ns,16666us
7979000ns,8687000ns,16666us
8862500ns,7803500ns,16666us
7588000ns,9078000ns,16666us
8342600ns,8323400ns,16666us
7925300ns,8740700ns,16666us
8653200ns,8012800ns,16666us
7883600ns,8782400ns,16666us
8259600ns,8406400ns,16666us
9094400ns,7571600ns,16666us
9857300ns,6808700ns,16666us
7614200ns,9051800ns,16666us
8858000ns,7808000ns,16666us
7932800ns,8733200ns,16666us
9446000ns,7220000ns,16666us
8873900ns,7792100ns,16666us
10358300ns,6307700ns,16666us
8966500ns,7699500ns,16666us
9189500ns,7476500ns,16666us
8243300ns,8422700ns,16666us
8412500ns,8253500ns,16666us
8189200ns,8476800ns,16666us
8161100ns,8504900ns,16666us
8168300ns,8497700ns,16666us
8530200ns,8135800ns,16666us
7773700ns,8892300ns,16666us
8346900ns,8319100ns,16666us
7738400ns,8927600ns,16666us
8637600ns,8028400ns,16666us
7817800ns,8848200ns,16666us
8910500ns,7755500ns,16666us
8180300ns,8485700ns,16666us
8726800ns,7939200ns,16666us
7618100ns,9047900ns,16666us
9709400ns,6956600ns,16666us
8981700ns,7684300ns,16666us
8868100ns,7797900ns,16666us
8613400ns,8052600ns,16666us
9646700ns,7019300ns,16666us
7630800ns,9035200ns,16666us
8909300ns,7756700ns,16666us
8125000ns,8541000ns,16666us
8812200ns,7853800ns,16666us
9723900ns,6942100ns,16666us
10612400ns,6053600ns,16666us
8811600ns,7854400ns,16666us
9548900ns,7117100ns,16666us
9929600ns,6736400ns,16666us
10254600ns,6411400ns,16666us
7426300ns,9239700ns,16666us
7936500ns,8729500ns,16666us
8096400ns,8569600ns,16666us
9146900ns,7519100ns,16666us
7669500ns,8996500ns,16666us
9347900ns,7318100ns,16666us
8468300ns,8197700ns,16666us
8854500ns,7811500ns,16666us
9303900ns,7362100ns,16666us
10579000ns,6087000ns,16666us
7866500ns,8799500ns,16666us
8625300ns,8040700ns,16666us
9052000ns,7614000ns,16666us
9798000ns,6868000ns,16666us
8151200ns,8514800ns,16666us
8717500ns,7948500ns,16666us
8308600ns,8357400ns,16666us
8512800ns,8153200ns,16666us
7944200ns,8721800ns,16666us
15408700ns,1257300ns,16666us
9498800ns,7167200ns,16666us
8119300ns,8546700ns,16666us
8100700ns,8565300ns,16666us
8703300ns,7962700ns,16666us
8295200ns,8370800ns,16666us
8458100ns,8207900ns,16666us
9169200ns,7496800ns,16666us
9216500ns,7449500ns,16666us
7988300ns,8677700ns,16666us
8878500ns,7787500ns,16666us
8591800ns,8074200ns,16666us
9130800ns,7535200ns,16666us
7917800ns,8748200ns,16666us
9767700ns,6898300ns,16666us
8075100ns,8590900ns,16666us
9417400ns,7248600ns,16666us
8351400ns,8314600ns,16666us
9492600ns,7173400ns,16666us
7905700ns,8760300ns,16666us
8535000ns,8131000ns,16666us
13079800ns,3586200ns,16666us
8467500ns,8198500ns,16666us
9716800ns,6949200ns,16666us
8769700ns,7896300ns,16666us
9182600ns,7483400ns,16666us
9333600ns,7332400ns,16666us
7408900ns,9257100ns,16666us
9902700ns,6763300ns,16666us
7961400ns,8704600ns,16666us
8808000ns,7858000ns,16666us
7962100ns,8703900ns,16666us
9009300ns,7656700ns,16666us
7974900ns,8691100ns,16666us
8755000ns,7911000ns,16666us
10777600ns,5888400ns,16666us
9400300ns,7265700ns,16666us
8197400ns,8468600ns,16666us
9029800ns,7636200ns,16666us
8453700ns,8212300ns,16666us
8970800ns,7695200ns,16666us
7365300ns,9300700ns,16666us
9127700ns,7538300ns,16666us
7365900ns,9300100ns,16666us
8924900ns,7741100ns,16666us
7937500ns,8728500ns,16666us
9046200ns,7619800ns,16666us
7887300ns,8778700ns,16666us
8784000ns,7882000ns,16666us
9279400ns,7386600ns,16666us
8704000ns,7962000ns,16666us
8158700ns,8507300ns,16666us
9277100ns,7388900ns,16666us
8428800ns,8237200ns,16666us
9046500ns,7619500ns,16666us
8842500ns,7823500ns,16666us
15584900ns,1081100ns,16666us
8435400ns,8230600ns,16666us
8786400ns,7879600ns,16666us
8376000ns,8290000ns,16666us
9399300ns,7266700ns,16666us
8205600ns,8460400ns,16666us
8166300ns,8499700ns,16666us
8080900ns,8585100ns,16666us
10308800ns,6357200ns,16666us
7657300ns,9008700ns,16666us
8680000ns,7986000ns,16666us
8016800ns,8649200ns,16666us
9200500ns,7465500ns,16666us
7747600ns,8918400ns,16666us
8921500ns,7744500ns,16666us
8100800ns,8565200ns,16666us
10305900ns,6360100ns,16666us
8056700ns,8609300ns,16666us
9077500ns,7588500ns,16666us
7750600ns,8915400ns,16666us
8511700ns,8154300ns,16666us
7861400ns,8804600ns,16666us
8624500ns,8041500ns,16666us
8335900ns,8330100ns,16666us
8610000ns,8056000ns,16666us
8086100ns,8579900ns,16666us
8952600ns,7713400ns,16666us
7656000ns,9010000ns,16666us
16304300ns,361700ns,16666us
7260000ns,9406000ns,16666us
8560600ns,8105400ns,16666us
7391900ns,9274100ns,16666us
9124700ns,7541300ns,16666us
8383000ns,8283000ns,16666us
9193900ns,7472100ns,16666us
12601700ns,4064300ns,16666us
9356700ns,7309300ns,16666us
8248900ns,8417100ns,16666us
9480600ns,7185400ns,16666us
8679300ns,7986700ns,16666us
10122400ns,6543600ns,16666us
7790400ns,8875600ns,16666us
15709100ns,956900ns,16666us
7938400ns,8727600ns,16666us
8693200ns,7972800ns,16666us
8720200ns,7945800ns,16666us
10545500ns,6120500ns,16666us
10121800ns,6544200ns,16666us
8225600ns,8440400ns,16666us
9043200ns,7622800ns,16666us
8915200ns,7750800ns,16666us
8549700ns,8116300ns,16666us
7990800ns,8675200ns,16666us
8400500ns,8265500ns,16666us
7581200ns,9084800ns,16666us
8710500ns,7955500ns,16666us
9622200ns,7043800ns,16666us
8299800ns,8366200ns,16666us
8221600ns,8444400ns,16666us
8911900ns,7754100ns,16666us
8755600ns,7910400ns,16666us
8850100ns,7815900ns,16666us
7884300ns,8781700ns,16666us
13938500ns,2727500ns,16666us
7705400ns,8960600ns,16666us
7780400ns,8885600ns,16666us
7448600ns,9217400ns,16666us
9063600ns,7602400ns,16666us
7831900ns,8834100ns,16666us
9017300ns,7648700ns,16666us
9080200ns,7585800ns,16666us
8576000ns,8090000ns,16666us
7853600ns,8812400ns,16666us
8330400ns,8335600ns,16666us
8764800ns,7901200ns,16666us
9330900ns,7335100ns,16666us
7866200ns,8799800ns,16666us
9300600ns,7365400ns,16666us
8532000ns,8134000ns,16666us
8391000ns,8275000ns,16666us
7709000ns,8957000ns,16666us
8680500ns,7985500ns,16666us
7997800ns,8668200ns,16666us
12073400ns,4592600ns,16666us
7453900ns,9212100ns,16666us
8369000ns,8297000ns,16666us
7680300ns,8985700ns,16666us
9225400ns,7440600ns,16666us
7207900ns,9458100ns,16666us
8516900ns,8149100ns,16666us
7774700ns,8891300ns,16666us
7983000ns,8683000ns,16666us
9916100ns,6749900ns,16666us
8821800ns,7844200ns,16666us
7972200ns,8693800ns,16666us
18565200ns,-1899200ns,16666us
9348200ns,7317800ns,16666us
11398100ns,5267900ns,16666us
8875700ns,7790300ns,16666us
9962500ns,6703500ns,16666us
7853800ns,8812200ns,16666us
9002300ns,7663700ns,16666us
7584600ns,9081400ns,16666us
8103900ns,8562100ns,16666us
12527500ns,4138500ns,16666us
8771600ns,7894400ns,16666us
8163900ns,8502100ns,16666us
8311000ns,8355000ns,16666us
8463400ns,8202600ns,16666us
8821900ns,7844100ns,16666us
8570400ns,8095600ns,16666us
13846500ns,2819500ns,16666us
8358700ns,8307300ns,16666us
8470400ns,8195600ns,16666us
8049700ns,8616300ns,16666us
8614700ns,8051300ns,16666us
7968000ns,8698000ns,16666us
9106100ns,7559900ns,16666us
9219300ns,7446700ns,16666us
9460500ns,7205500ns,16666us
7987800ns,8678200ns,16666us
8707400ns,7958600ns,16666us
8010400ns,8655600ns,16666us
8630200ns,8035800ns,16666us
7244000ns,9422000ns,16666us
10520700ns,6145300ns,16666us
8438000ns,8228000ns,16666us
8688100ns,7977900ns,16666us
7427500ns,9238500ns,16666us
8423100ns,8242900ns,16666us
7721600ns,8944400ns,16666us
8952600ns,7713400ns,16666us
10320200ns,6345800ns,16666us
8701900ns,7964100ns,16666us
7661600ns,9004400ns,16666us
8035700ns,8630300ns,16666us
9002200ns,7663800ns,16666us
8320200ns,8345800ns,16666us
7859300ns,8806700ns,16666us
12623700ns,4042300ns,16666us
8097100ns,8568900ns,16666us
8318100ns,8347900ns,16666us
7066200ns,9599800ns,16666us
9122700ns,7543300ns,16666us
9536000ns,7130000ns,16666us
8255600ns,8410400ns,16666us
9131300ns,7534700ns,16666us
9039800ns,7626200ns,16666us
8179500ns,8486500ns,16666us
8656500ns,8009500ns,16666us
11534900ns,5131100ns,16666us
14034700ns,2631300ns,16666us
8891000ns,7775000ns,16666us
12096500ns,4569500ns,16666us
7975100ns,8690900ns,16666us
8946000ns,7720000ns,16666us
6866900ns,9799100ns,16666us
8505500ns,8160500ns,16666us
10290200ns,6375800ns,16666us
8724000ns,7942000ns,16666us
12577300ns,4088700ns,16666us
8806500ns,7859500ns,16666us
7136900ns,9529100ns,16666us
8662700ns,8003300ns,16666us
8229600ns,8436400ns,16666us
8574700ns,8091300ns,16666us
7955600ns,8710400ns,16666us
9468800ns,7197200ns,16666us
7925200ns,8740800ns,16666us
8799500ns,7866500ns,16666us
7707100ns,8958900ns,16666us
8692700ns,7973300ns,16666us
8193400ns,8472600ns,16666us
9049600ns,7616400ns,16666us
15094700ns,1571300ns,16666us
8332700ns,8333300ns,16666us
8441300ns,8224700ns,16666us
8233500ns,8432500ns,16666us
8521700ns,8144300ns,16666us
8439900ns,8226100ns,16666us
8495800ns,8170200ns,16666us
17595400ns,-929400ns,16666us
8278500ns,8387500ns,16666us
8707000ns,7959000ns,16666us
8089000ns,8577000ns,16666us
9378500ns,7287500ns,16666us
8461700ns,8204300ns,16666us
8957300ns,7708700ns,16666us
7970800ns,8695200ns,16666us
8989000ns,7677000ns,16666us
8409700ns,8256300ns,16666us
10475000ns,6191000ns,16666us
8597200ns,8068800ns,16666us
8099500ns,8566500ns,16666us
7786500ns,8879500ns,16666us
8219700ns,8446300ns,16666us
8824400ns,7841600ns,16666us
8578900ns,8087100ns,16666us
7746300ns,8919700ns,16666us
8538700ns,8127300ns,16666us
7714700ns,8951300ns,16666us
8408900ns,8257100ns,16666us
8035700ns,8630300ns,16666us
8837800ns,7828200ns,16666us
7817400ns,8848600ns,16666us
8449200ns,8216800ns,16666us
8389900ns,8276100ns,16666us
9394900ns,7271100ns,16666us
11293600ns,5372400ns,16666us
10636500ns,6029500ns,16666us
9889500ns,6776500ns,16666us
8770600ns,7895400ns,16666us
8282500ns,8383500ns,16666us
8781700ns,7884300ns,16666us
8827300ns,7838700ns,16666us
7888300ns,8777700ns,16666us
8467500ns,8198500ns,16666us
10178200ns,6487800ns,16666us
7721300ns,8944700ns,16666us
9294900ns,7371100ns,16666us
8466300ns,8199700ns,16666us
9258400ns,7407600ns,16666us
8129700ns,8536300ns,16666us
9700400ns,6965600ns,16666us
7991700ns,8674300ns,16666us
8618700ns,8047300ns,16666us
13549400ns,3116600ns,16666us
13458700ns,3207300ns,16666us
7867900ns,8798100ns,16666us
8562100ns,8103900ns,16666us
13490300ns,3175700ns,16666us
8896300ns,7769700ns,16666us
7424000ns,9242000ns,16666us
10726400ns,5939600ns,16666us
10905300ns,5760700ns,16666us
9331500ns,7334500ns,16666us
9287300ns,7378700ns,16666us
9281300ns,7384700ns,16666us
7443500ns,9222500ns,16666us
8279300ns,8386700ns,16666us
8913700ns,7752300ns,16666us
8813400ns,7852600ns,16666us
8198100ns,8467900ns,16666us
7814500ns,8851500ns,16666us
8596100ns,8069900ns,16666us
8643000ns,8023000ns,16666us
7525100ns,9140900ns,16666us
8597500ns,8068500ns,16666us
7769800ns,8896200ns,16666us
9159100ns,7506900ns,16666us
8399300ns,8266700ns,16666us
10251500ns,6414500ns,16666us
8962900ns,7703100ns,16666us
9819900ns,6846100ns,16666us
10653100ns,6012900ns,16666us
9954100ns,6711900ns,16666us
8836100ns,7829900ns,16666us
14618800ns,2047200ns,16666us
8648900ns,8017100ns,16666us
8559900ns,8106100ns,16666us
7355600ns,9310400ns,16666us
8822700ns,7843300ns,16666us
7920000ns,8746000ns,16666us
7927700ns,8738300ns,16666us
15802400ns,863600ns,16666us
9009500ns,7656500ns,16666us
10301000ns,6365000ns,16666us
8202100ns,8463900ns,16666us
8962000ns,7704000ns,16666us
8011300ns,8654700ns,16666us
8334800ns,8331200ns,16666us
12702600ns,3963400ns,16666us
8443600ns,8222400ns,16666us
8333400ns,8332600ns,16666us
9246300ns,7419700ns,16666us
7997000ns,8669000ns,16666us
10298900ns,6367100ns,16666us
7463600ns,9202400ns,16666us
13457100ns,3208900ns,16666us
7849500ns,8816500ns,16666us
9858000ns,6808000ns,16666us
8996400ns,7669600ns,16666us
11250400ns,5415600ns,16666us
13061100ns,3604900ns,16666us
9101300ns,7564700ns,16666us
7342700ns,9323300ns,16666us
8178200ns,8487800ns,16666us
7551700ns,9114300ns,16666us
8858200ns,7807800ns,16666us
8736900ns,7929100ns,16666us
8064900ns,8601100ns,16666us
15238900ns,1427100ns,16666us
9252500ns,7413500ns,16666us
9535100ns,7130900ns,16666us
9498000ns,7168000ns,16666us
10497400ns,6168600ns,16666us
8640000ns,8026000ns,16666us
8104900ns,8561100ns,16666us
14277200ns,2388800ns,16666us
8113900ns,8552100ns,16666us
8193800ns,8472200ns,16666us
8204100ns,8461900ns,16666us
8189800ns,8476200ns,16666us
8545200ns,8120800ns,16666us
7810200ns,8855800ns,16666us
16456600ns,209400ns,16666us
8564600ns,8101400ns,16666us
8818500ns,7847500ns,16666us
8313600ns,8352400ns,16666us
9251900ns,7414100ns,16666us
8747500ns,7918500ns,16666us
8920900ns,7745100ns,16666us
8516400ns,8149600ns,16666us
8797500ns,7868500ns,16666us
7794100ns,8871900ns,16666us
8922600ns,7743400ns,16666us
7558200ns,9107800ns,16666us
8243600ns,8422400ns,16666us
7856600ns,8809400ns,16666us
8715300ns,7950700ns,16666us
8495300ns,8170700ns,16666us
9044700ns,7621300ns,16666us
8848300ns,7817700ns,16666us
8782600ns,7883400ns,16666us
